date,county,state,fips,cases,deaths
2020-03-25,Bristol,Rhode Island,44001,5,0
2020-03-25,Kent,Rhode Island,44003,7,0
2020-03-25,Newport,Rhode Island,44005,8,0
2020-03-25,Providence,Rhode Island,44007,37,0
2020-03-25,Washington,Rhode Island,44009,9,0
2020-03-26,Bristol,Rhode Island,44001,5,0
2020-03-26,Kent,Rhode Island,44003,7,0
2020-03-26,Newport,Rhode Island,44005,8,0
2020-03-26,Providence,Rhode Island,44007,42,0
2020-03-26,Washington,Rhode Island,44009,9,0
2020-03-27,Bristol,Rhode Island,44001,5,0
2020-03-27,Kent,Rhode Island,44003,7,0
2020-03-27,Newport,Rhode Island,44005,8,0
2020-03-27,Providence,Rhode Island,44007,42,0
2020-03-27,Washington,Rhode Island,44009,9,0
2020-03-28,Bristol,Rhode Island,44001,5,0
2020-03-28,Kent,Rhode Island,44003,7,0
2020-03-28,Newport,Rhode Island,44005,8,0
2020-03-28,Providence,Rhode Island,44007,42,0
2020-03-28,Washington,Rhode Island,44009,9,0
2020-03-29,Bristol,Rhode Island,44001,11,0
2020-03-29,Kent,Rhode Island,44003,28,0
2020-03-29,Newport,Rhode Island,44005,17,0
2020-03-29,Providence,Rhode Island,44007,148,0
2020-03-29,Washington,Rhode Island,44009,21,0
2020-03-30,Bristol,Rhode Island,44001,14,0
2020-03-30,Kent,Rhode Island,44003,32,0
2020-03-30,Newport,Rhode Island,44005,21,0
2020-03-30,Providence,Rhode Island,44007,214,0
2020-03-30,Washington,Rhode Island,44009,28,0
2020-03-31,Bristol,Rhode Island,44001,19,0
2020-03-31,Kent,Rhode Island,44003,40,0
2020-03-31,Newport,Rhode Island,44005,23,0
2020-03-31,Providence,Rhode Island,44007,305,0
2020-03-31,Washington,Rhode Island,44009,29,0
2020-04-01,Bristol,Rhode Island,44001,20,0
2020-04-01,Kent,Rhode Island,44003,55,0
2020-04-01,Newport,Rhode Island,44005,31,0
2020-04-01,Providence,Rhode Island,44007,391,3
2020-04-01,Washington,Rhode Island,44009,32,0
2020-04-02,Bristol,Rhode Island,44001,21,0
2020-04-02,Kent,Rhode Island,44003,59,0
2020-04-02,Newport,Rhode Island,44005,33,0
2020-04-02,Providence,Rhode Island,44007,418,3
2020-04-02,Washington,Rhode Island,44009,34,0
2020-04-03,Bristol,Rhode Island,44001,21,0
2020-04-03,Kent,Rhode Island,44003,59,0
2020-04-03,Newport,Rhode Island,44005,33,0
2020-04-03,Providence,Rhode Island,44007,418,7
2020-04-03,Washington,Rhode Island,44009,34,0
2020-04-04,Bristol,Rhode Island,44001,24,0
2020-04-04,Kent,Rhode Island,44003,82,0
2020-04-04,Newport,Rhode Island,44005,39,0
2020-04-04,Providence,Rhode Island,44007,491,7
2020-04-04,Washington,Rhode Island,44009,48,0
2020-04-05,Bristol,Rhode Island,44001,25,0
2020-04-05,Kent,Rhode Island,44003,92,0
2020-04-05,Newport,Rhode Island,44005,42,0
2020-04-05,Providence,Rhode Island,44007,538,7
2020-04-05,Washington,Rhode Island,44009,53,0
2020-04-06,Bristol,Rhode Island,44001,25,0
2020-04-06,Kent,Rhode Island,44003,92,0
2020-04-06,Newport,Rhode Island,44005,42,0
2020-04-06,Providence,Rhode Island,44007,538,7
2020-04-06,Washington,Rhode Island,44009,53,0
2020-04-07,Bristol,Rhode Island,44001,30,0
2020-04-07,Kent,Rhode Island,44003,125,0
2020-04-07,Newport,Rhode Island,44005,56,0
2020-04-07,Providence,Rhode Island,44007,715,17
2020-04-07,Washington,Rhode Island,44009,80,0
2020-04-08,Bristol,Rhode Island,44001,31,0
2020-04-08,Kent,Rhode Island,44003,137,0
2020-04-08,Newport,Rhode Island,44005,56,0
2020-04-08,Providence,Rhode Island,44007,832,20
2020-04-08,Washington,Rhode Island,44009,97,0
2020-04-09,Bristol,Rhode Island,44001,37,0
2020-04-09,Kent,Rhode Island,44003,152,0
2020-04-09,Newport,Rhode Island,44005,57,0
2020-04-09,Providence,Rhode Island,44007,957,20
2020-04-09,Washington,Rhode Island,44009,100,0
2020-04-10,Bristol,Rhode Island,44001,37,0
2020-04-10,Kent,Rhode Island,44003,152,0
2020-04-10,Newport,Rhode Island,44005,57,0
2020-04-10,Providence,Rhode Island,44007,957,20
2020-04-10,Washington,Rhode Island,44009,100,0
2020-04-11,Bristol,Rhode Island,44001,39,0
2020-04-11,Kent,Rhode Island,44003,169,0
2020-04-11,Newport,Rhode Island,44005,74,0
2020-04-11,Providence,Rhode Island,44007,1278,20
2020-04-11,Washington,Rhode Island,44009,116,0
2020-04-12,Bristol,Rhode Island,44001,39,0
2020-04-12,Kent,Rhode Island,44003,169,0
2020-04-12,Newport,Rhode Island,44005,74,0
2020-04-12,Providence,Rhode Island,44007,1278,20
2020-04-12,Washington,Rhode Island,44009,116,0
2020-04-13,Bristol,Rhode Island,44001,39,0
2020-04-13,Kent,Rhode Island,44003,169,0
2020-04-13,Newport,Rhode Island,44005,74,0
2020-04-13,Providence,Rhode Island,44007,1278,20
2020-04-13,Washington,Rhode Island,44009,116,0
2020-04-14,Bristol,Rhode Island,44001,49,0
2020-04-14,Kent,Rhode Island,44003,244,0
2020-04-14,Newport,Rhode Island,44005,93,0
2020-04-14,Providence,Rhode Island,44007,1957,20
2020-04-14,Washington,Rhode Island,44009,152,0
2020-04-15,Bristol,Rhode Island,44001,49,0
2020-04-15,Kent,Rhode Island,44003,244,0
2020-04-15,Newport,Rhode Island,44005,93,0
2020-04-15,Providence,Rhode Island,44007,1957,20
2020-04-15,Washington,Rhode Island,44009,152,0
2020-04-16,Bristol,Rhode Island,44001,56,0
2020-04-16,Kent,Rhode Island,44003,272,0
2020-04-16,Newport,Rhode Island,44005,98,0
2020-04-16,Providence,Rhode Island,44007,2401,20
2020-04-16,Washington,Rhode Island,44009,171,0
2020-04-17,Bristol,Rhode Island,44001,57,0
2020-04-17,Kent,Rhode Island,44003,299,0
2020-04-17,Newport,Rhode Island,44005,103,0
2020-04-17,Providence,Rhode Island,44007,2703,20
